playlist_name,primary_genre,sub_genres,track_count,last_updated,musinique_focus_score,avg_artist_popularity
Britpop Hits: Best British Songs 80s 90s 00s,"['Punk', 'Regional', 'Rock']","['alternative dance', 'alternative rock', 'britpop', 'dream pop', 'jangle pop', 'madchester', 'power pop', 'riot grrrl', 'shoegaze', 'slowcore']",49,2025-12-03T09:22:25Z,48.5,49.48979591836735
Rock Nacional Mexicano | Las Mejores Rolas de los 70 80 90 y Actual,"['Regional', 'Rock']","['argentine rock', 'latin alternative', 'latin indie', 'latin rock', 'mexican indie', 'mexican rock', 'mexican ska', 'rock en español', 'ska']",49,2025-12-03T09:23:50Z,57.2,50.51020408163265
Oldies But Goodies 60's 70's 80's & 90's Golden Love Songs,"['Blues', 'Country', 'Easy Listening', 'Jazz', 'Metal', 'Pop', 'R&B & Soul', 'Regional', 'Rock', 'Traditional Folk']","['adult standards', 'aor', 'art rock', 'baroque pop', 'big band', 'blues', 'blues rock', 'christmas', 'classic country', 'classic rock', 'classic soul', 'country', 'doo-wop', 'folk rock', 'glam metal', 'jangle pop', 'jazz', 'motown', 'northern soul', 'philly soul', 'power pop', 'progressive rock', 'psychedelic rock', 'quiet storm', 'rock', 'rock and roll', 'rockabilly', 'soft rock', 'soul', 'swedish pop', 'swing music', 'variété française', 'vocal jazz', 'yacht rock']",68,2025-12-03T09:25:58Z,19.2,60.74324324324324
Música Romántica para Hacer el Amor,"['Classical', 'Folk', 'Metal', 'Pop', 'R&B & Soul', 'Regional', 'Rock', 'Traditional Folk']","['aor', 'bolero', 'celtic', 'chanson', 'christmas', 'classic rock', 'classic soul', 'classical', 'disco', 'doo-wop', 'french house', 'french jazz', 'french pop', 'glam metal', 'jangle pop', 'motown', 'northern soul', 'orchestral', 'power pop', 'quiet storm', 'rock', 'rock and roll', 'rockabilly', 'soft rock', 'soul', 'swedish pop', 'variété française', 'yacht rock']",117,2025-12-03T09:17:18Z,42.0,39.74380165289256
"Cuban Music: Best Havana Cuban Songs, Salsa, Son, Rumba, Bolero from Cuba","['Easy Listening', 'Electronic', 'Folk', 'Regional', 'Traditional Folk']","['afro-cuban jazz', 'bolero', 'bossa nova', 'cha cha cha', 'exotica', 'flamenco', 'guaracha', 'latin', 'latin dance', 'latin folk', 'latin folklore', 'latin jazz', 'mambo', 'merengue', 'nueva trova', 'rumba congolaise', 'salsa', 'son cubano', 'timba', 'tropical music', 'trova', 'villancicos']",45,2025-12-03T09:31:07Z,40.8,34.3469387755102
Música Pop Internacional - Músicas Internacionais Anos 70 80 e 90,"['Pop', 'R&B & Soul', 'Regional', 'Rock', 'Traditional Folk']","['alternative rock', 'aor', 'art rock', 'britpop', 'christmas', 'classic rock', 'classic soul', 'dance pop', 'disco', 'glam rock', 'jangle pop', 'madchester', 'motown', 'new wave', 'power pop', 'proto-punk', 'rock', 'soft rock', 'soul', 'swedish pop', 'yacht rock']",50,2025-12-03T09:30:54Z,29.9,67.86274509803921
Rock Argentino de los 70 80 y 90 🇦🇷,"['Regional', 'Rock']","['argentine rock', 'latin alternative', 'latin rock', 'mexican rock', 'mexican ska', 'murga', 'nueva trova', 'progressive rock', 'reggae', 'reggae en español', 'rock en español', 'ska', 'trova']",52,2025-12-03T09:30:33Z,57.8,58.388888888888886
Música Gospel Internacional 🕊 Músicas Evangélicas Internacionais,"['Electronic', 'Folk', 'Pop', 'Religious', 'Rock']","['ccm', 'cedm', 'christian', 'christian alternative rock', 'christian folk', 'christian pop', 'christian rock', 'country christian', 'gospel', 'pop worship', 'worship']",60,2025-12-03T09:29:21Z,38.8,55.81818181818182
90s RnB Love Songs & Slow Jams,"['Jazz', 'R&B & Soul', 'Traditional Folk']","['christmas', 'contemporary r&b', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'smooth jazz']",60,2025-12-03T09:26:28Z,47.3,60.74242424242424
Música Cristiana en Inglés: Las Mejores Canciones Cristianas de Adoración y Alabanza,"['Electronic', 'Folk', 'Pop', 'Religious', 'Rock']","['ccm', 'cedm', 'christian', 'christian alternative rock', 'christian folk', 'christian pop', 'christian rock', 'country christian', 'gospel', 'pop worship', 'worship']",52,2025-12-03T09:24:05Z,30.0,47.01639344262295
70s Pop Music Hits: Best Seventies Music. Top Pop Songs of the 1970s Music,"['Blues', 'Easy Listening', 'Electronic', 'Folk', 'R&B & Soul', 'Rock', 'Traditional Folk']","['adult standards', 'aor', 'christmas', 'classic rock', 'classic soul', 'country rock', 'disco', 'folk', 'folk rock', 'hi-nrg', 'motown', 'philly soul', 'progressive rock', 'proto-punk', 'psychedelic rock', 'rock', 'singer-songwriter', 'soft rock', 'soul', 'soul blues', 'southern rock', 'yacht rock']",50,2025-12-03T09:17:46Z,26.4,60.05769230769231
One Hit Wonders 80s 90s Songs,"['Electronic', 'Hip Hop', 'Regional', 'Rock']","['alternative rock', 'britpop', 'celtic rock', 'east coast hip hop', 'eurodance', 'grunge', 'hi-nrg', 'jangle pop', 'madchester', 'new wave', 'old school hip hop', 'post-grunge', 'post-punk', 'power pop', 'rock', 'shoegaze', 'synthpop']",50,2025-12-03T09:26:54Z,32.8,51.3
Rock de los 60 y 70 en Inglés ,"['Blues', 'Folk', 'Metal', 'Pop', 'Rock']","['acid rock', 'aor', 'art rock', 'baroque pop', 'blues', 'blues rock', 'classic rock', 'country rock', 'folk', 'folk rock', 'glam metal', 'glam rock', 'hard rock', 'jam band', 'progressive rock', 'proto-punk', 'psychedelic rock', 'rock', 'rock and roll', 'rockabilly', 'roots rock', 'singer-songwriter', 'soft rock', 'southern rock', 'yacht rock']",55,2025-12-03T09:22:30Z,33.5,58.09090909090909
Best Country Love Songs & Romantic Country Music Hits ,"['Country', 'Rock']","['acoustic country', 'bluegrass', 'christian bluegrass', 'classic country', 'country', 'country christian', 'country rock', 'honky tonk', 'newgrass', 'outlaw country', 'pop country', 'red dirt', 'texas country', 'traditional country', 'yacht rock']",56,2025-12-03T09:24:41Z,47.5,55.42372881355932
"Bachatas Para Bailar: Mix de Bachatas Romanticas, Dominicanas, Bachatas Viejas pero Buenas","['Classical', 'Regional']","['bachata', 'kizomba', 'latin', 'latin pop', 'merengue', 'orchestral', 'salsa']",45,2025-12-03T09:24:12Z,59.1,58.02
Instrumental Love Songs & Soft Instrumental Relaxing Music,"['Folk', 'Regional']","['bolero', 'celtic']",106,2025-12-03T14:38:38Z,80.2,22.25471698113208
Músicas de Filmes e Melhores Trilhas Sonoras,"['Blues', 'Classical', 'Country', 'Folk', 'Hip Hop', 'Pop', 'R&B & Soul', 'Regional', 'Rock']","['art pop', 'art rock', 'baroque pop', 'blues', 'blues rock', 'classic country', 'classic rock', 'comedy', 'country', 'doo-wop', 'folk', 'folk rock', 'funk', 'funk rock', 'glam rock', 'musicals', 'native american music', 'new wave', 'pop', 'progressive rock', 'proto-punk', 'psychedelic rock', 'rock', 'rock and roll', 'rockabilly', 'singer-songwriter', 'soft pop', 'soft rock', 'spoken word', 'variété française']",55,2025-12-03T09:27:24Z,20.2,55.47457627118644
Música Triste para Llorar y Desahogarse,"['Folk', 'Pop', 'Regional', 'Rock', 'Traditional Folk']","['argentine rock', 'bolero', 'colombian pop', 'latin', 'latin alternative', 'latin folk', 'latin folklore', 'latin indie', 'latin pop', 'latin rock', 'mariachi', 'mexican indie', 'mexican rock', 'pagode', 'ranchera', 'reggaeton', 'rock en español', 'samba', 'ska', 'villancicos']",50,2025-12-03T09:29:28Z,36.4,63.50909090909091
"Disco Music 70s 80s Best Disco Songs, Funk Music, Dance, Disco Anthems ","['Electronic', 'Pop', 'R&B & Soul', 'Rock', 'Traditional Folk']","['christmas', 'classic soul', 'disco', 'eurodance', 'europop', 'funk', 'funk rock', 'hi-nrg', 'italo disco', 'motown', 'northern soul', 'philly soul', 'quiet storm', 'soft rock', 'soul', 'synthpop', 'yacht rock']",50,2025-12-03T09:19:58Z,37.1,51.94117647058823
Música Romântica Internacional Anos 70 80 90,"['Blues', 'Country', 'Easy Listening', 'Metal', 'R&B & Soul', 'Rock']","['adult standards', 'aor', 'blues', 'blues rock', 'classic country', 'classic rock', 'classic soul', 'country', 'disco', 'folk rock', 'glam metal', 'hard rock', 'jangle pop', 'motown', 'new wave', 'power pop', 'r&b', 'rock', 'soft rock', 'yacht rock']",52,2025-12-03T09:27:52Z,25.9,63.96428571428572
Canciones de los 60 y 70 en Inglés,"['Blues', 'Folk', 'Pop', 'R&B & Soul', 'Rock', 'Traditional Folk']","['acid rock', 'americana', 'aor', 'baroque pop', 'blues', 'blues rock', 'christmas', 'classic rock', 'classic soul', 'country rock', 'disco', 'doo-wop', 'folk', 'folk rock', 'funk', 'glam rock', 'motown', 'northern soul', 'philly soul', 'progressive rock', 'proto-punk', 'psychedelic rock', 'quiet storm', 'rock', 'rock and roll', 'rockabilly', 'roots rock', 'singer-songwriter', 'soft rock', 'soul', 'soul blues', 'southern rock', 'yacht rock']",62,2025-12-03T09:19:37Z,28.2,55.523809523809526
Country Music 80s 90s Best Country Songs,"['Country', 'Folk', 'R&B & Soul', 'Rock']","['acoustic country', 'alt country', 'americana', 'bluegrass', 'classic country', 'country', 'country christian', 'country rock', 'honky tonk', 'outlaw country', 'southern gospel', 'traditional country']",50,2025-12-03T09:20:10Z,34.2,56.76923076923077
Música Celta Relajante para Dormir 🍀,"['Classical', 'Country', 'Easy Listening', 'Folk', 'Pop', 'Religious', 'Rock', 'Traditional Folk']","['americana', 'ballet', 'bhajan', 'bluegrass', 'celtic', 'celtic rock', 'classical', 'classical crossover', 'devotional', 'early music', 'folk', 'gregorian chant', 'medieval', 'new age', 'newgrass', 'opera', 'orchestral', 'score', 'sea shanties', 'soundtrack', 'traditional folk', 'traditional music', 'villancicos']",71,2025-12-03T09:29:37Z,22.6,34.049019607843135
"Dance Music 80s 90s Best Dance Songs, Electronic Music, Dance Pop, Classic Eurodance, Italo Dance","['Electronic', 'Hip Hop', 'Pop', 'R&B & Soul', 'Regional', 'Rock', 'Traditional Folk']","['christmas', 'dance', 'disco', 'eurodance', 'europop', 'freestyle', 'funk', 'funk melody', 'gabber', 'happy hardcore', 'hi-nrg', 'hip house', 'italo dance', 'miami bass', 'motown', 'new wave', 'reggae', 'synthpop']",55,2025-12-03T09:20:01Z,28.3,52.65573770491803
Clásicos de los 80 y 90 en Español,"['Folk', 'Regional', 'Rock']","['argentine rock', 'celtic', 'celtic rock', 'latin alternative', 'latin pop', 'latin rock', 'mexican rock', 'mexican ska', 'murga', 'rock en español', 'singer-songwriter', 'ska', 'trova']",50,2025-12-03T09:26:51Z,42.0,47.549019607843135
90s Love Songs. Best 90's Romantic Songs,"['Easy Listening', 'Electronic', 'Metal', 'Pop', 'R&B & Soul', 'Regional', 'Rock', 'Traditional Folk']","['adult standards', 'afropop', 'britpop', 'christmas', 'classic rock', 'disco', 'glam metal', 'hard rock', 'madchester', 'motown', 'new jack swing', 'r&b', 'rock', 'soft rock', 'swedish pop', 'synthpop', 'variété française']",55,2025-12-03T09:20:25Z,23.1,59.72413793103448
Música de Películas | Las Mejores Bandas Sonoras y Canciones de Películas,"['Blues', 'Classical', 'Country', 'Easy Listening', 'Electronic', 'Folk', 'Hip Hop', 'Pop', 'R&B & Soul', 'Rock']","['art rock', 'baroque pop', 'blues', 'blues rock', 'classic country', 'classic rock', 'classical crossover', 'comedy', 'country', 'doo-wop', 'downtempo', 'folk', 'folk rock', 'glam rock', 'musicals', 'new age', 'new wave', 'progressive rock', 'proto-punk', 'psychedelic rock', 'rock', 'rock and roll', 'rockabilly', 'singer-songwriter', 'soft rock', 'spoken word', 'swedish pop', 'trip hop', 'variété française']",51,2025-12-03T09:24:53Z,18.5,53.63157894736842
Country Love Songs ♥️ Best Country Music 70's 80's 90's,['Country'],"['acoustic country', 'alt country', 'bluegrass', 'classic country', 'country', 'country christian', 'honky tonk', 'outlaw country', 'pop country', 'red dirt', 'texas country', 'traditional country']",60,2025-12-03T09:28:42Z,76.5,61.96774193548387
Ancient Egypt Sleep,"['Classical', 'Easy Listening', 'Folk', 'Jazz', 'Regional', 'Religious', 'Traditional Folk']","['celtic', 'ethiopian jazz', 'flamenco', 'gnawa', 'medieval', 'native american music', 'new age', 'sufi', 'traditional folk', 'traditional music']",111,2025-12-03T09:30:06Z,52.0,29.84552845528455
"Música Celta Irlandesa, Escocesa, Gallega, Asturiana, Bretona, Inglesa","['Classical', 'Easy Listening', 'Folk', 'Rock', 'Traditional Folk']","['celtic', 'celtic rock', 'folk', 'folk rock', 'medieval', 'new age', 'traditional folk', 'traditional music', 'villancicos']",58,2025-12-03T09:17:01Z,38.4,21.690140845070424
Música Disco de los 70 🕺🏻,"['Electronic', 'Folk', 'Pop', 'R&B & Soul', 'Rock', 'Traditional Folk']","['art rock', 'christmas', 'classic soul', 'disco', 'disco house', 'funk', 'hi-nrg', 'italian singer-songwriter', 'italo dance', 'motown', 'northern soul', 'philly soul', 'quiet storm', 'soft rock', 'soul', 'synthpop', 'yacht rock']",50,2025-12-03T09:30:29Z,32.1,59.294117647058826
Rock de los 80 en Inglés,"['Electronic', 'Metal', 'Punk', 'Rock']","['aor', 'classic rock', 'darkwave', 'glam metal', 'glam rock', 'hard rock', 'new wave', 'proto-punk', 'punk', 'rock', 'rock and roll', 'synthpop', 'yacht rock']",50,2025-12-03T09:18:20Z,33.5,59.11538461538461
80s Disco Hits: Best 80's Disco Music,"['Easy Listening', 'Electronic', 'Pop', 'R&B & Soul', 'Regional', 'Rock', 'Traditional Folk']","['art rock', 'bossa nova', 'christmas', 'classic soul', 'disco', 'eurodance', 'europop', 'funk', 'funk rock', 'glam rock', 'hi-nrg', 'italo dance', 'italo disco', 'jangle pop', 'lounge', 'motown', 'new wave', 'post-disco', 'soul', 'synthpop']",50,2025-12-03T09:17:38Z,28.5,51.51923076923077
Nightcore Music ⚡️ Best Speed Up TikTok Songs,"['Electronic', 'Hip Hop', 'Pop', 'R&B & Soul', 'Regional', 'Traditional Folk']","['brazilian phonk', 'christmas', 'dark r&b', 'drift phonk', 'french r&b', 'hyperpop', 'hypertechno', 'melodic rap', 'moroccan pop', 'nightcore', 'phonk', 'r&b', 'rage rap', 'reggae', 'soft pop', 'techno']",56,2025-12-03T09:29:01Z,26.1,58.87341772151899
Clásicos en Inglés de los 80 y 90,"['Electronic', 'Metal', 'Pop', 'Rock', 'Traditional Folk']","['alternative rock', 'aor', 'christmas', 'classic rock', 'darkwave', 'eurodance', 'europop', 'glam metal', 'hard rock', 'italo disco', 'jangle pop', 'new wave', 'rock', 'rock and roll', 'soft rock', 'synthpop', 'yacht rock']",60,2025-12-03T09:26:36Z,31.1,61.483870967741936
Soul Music 70s 80s 90s & Best RnB Love Songs,"['Blues', 'Easy Listening', 'Jazz', 'R&B & Soul', 'Rock', 'Traditional Folk']","['adult standards', 'christmas', 'classic soul', 'disco', 'funk', 'funk rock', 'motown', 'new jack swing', 'northern soul', 'philly soul', 'post-disco', 'quiet storm', 'r&b', 'smooth jazz', 'soul', 'soul blues', 'soul jazz']",50,2025-12-03T14:51:21Z,29.3,63.333333333333336
Música Relajante para Estudiar y Concentrarse,"['Classical', 'Electronic', 'Folk', 'Jazz', 'Pop', 'Rock']","['ambient folk', 'art pop', 'bedroom pop', 'classical', 'classical piano', 'downtempo', 'garage rock', 'impressionism', 'indie', 'neoclassical', 'norwegian pop', 'nu jazz', 'score', 'soft pop', 'soundtrack']",50,2025-12-03T09:27:32Z,35.7,66.11320754716981
Músicas Internacionais Românticas Anos 80,"['Easy Listening', 'Electronic', 'Metal', 'Pop', 'R&B & Soul', 'Rock']","['adult standards', 'aor', 'arena rock', 'classic rock', 'classic soul', 'disco', 'glam metal', 'glam rock', 'hard rock', 'heavy metal', 'metal', 'motown', 'new wave', 'power pop', 'rock', 'soft rock', 'soul', 'swedish pop', 'synthpop', 'yacht rock']",50,2025-12-03T09:18:11Z,27.1,56.20754716981132
"Baladas Románticas en Español de los 80 y 90, 70","['Classical', 'Electronic', 'Folk', 'Pop', 'Regional', 'Rock', 'Traditional Folk']","['bacardi', 'banda', 'bolero', 'brega', 'catholic music', 'classical crossover', 'flamenco', 'flamenco pop', 'grupera', 'italian singer-songwriter', 'latin', 'latin pop', 'mariachi', 'mpb', 'música mexicana', 'norteño', 'nueva trova', 'opera', 'ranchera', 'rock en español', 'rumba congolaise', 'salsa', 'trova', 'villancicos']",50,2025-12-03T09:25:35Z,29.9,60.35294117647059
Clásicos del Merengue para Bailar - Mix con los Mejores Merengues de los 80 90 y 00,"['Classical', 'Electronic', 'Regional']","['bachata', 'cumbia', 'electrocumbia', 'latin', 'latin dance', 'latin house', 'merengue', 'orchestral', 'punta', 'rumba congolaise', 'salsa', 'tropical music']",50,2025-12-03T09:25:44Z,47.8,46.96153846153846
Música Disco de los 80 y 70 en Inglés,"['Electronic', 'Pop', 'R&B & Soul', 'Rock', 'Traditional Folk']","['art rock', 'christmas', 'classic soul', 'disco', 'electronic classical', 'eurodance', 'europop', 'funk', 'hi-nrg', 'italo disco', 'motown', 'northern soul', 'philly soul', 'quiet storm', 'soft rock', 'soul', 'synthpop', 'yacht rock']",50,2025-12-03T09:22:51Z,34.2,53.80769230769231
Musica Dance e Disco Anni 70 80 90,"['Electronic', 'Hip Hop', 'Pop', 'R&B & Soul', 'Rock', 'Traditional Folk']","['art rock', 'christmas', 'classic soul', 'dance', 'disco', 'electronic classical', 'eurodance', 'europop', 'funk', 'funk melody', 'hi-nrg', 'hip house', 'italo disco', 'motown', 'northern soul', 'philly soul', 'quiet storm', 'soft rock', 'soul', 'synthpop', 'yacht rock']",60,2025-12-03T09:18:03Z,28.2,53.21666666666667
Músicas Internacionais Românticas Anos 70 80 e 90,"['Blues', 'Country', 'Easy Listening', 'Metal', 'Pop', 'R&B & Soul', 'Rock']","['adult standards', 'aor', 'blues', 'blues rock', 'classic country', 'classic rock', 'classic soul', 'country', 'disco', 'folk rock', 'glam metal', 'glam rock', 'hard rock', 'jangle pop', 'motown', 'new wave', 'power pop', 'r&b', 'rock', 'soft rock', 'swedish pop', 'yacht rock']",50,2025-12-03T09:30:49Z,23.5,67.5925925925926
Gracie Abrams - Instrumentals,[],[],42,2025-12-03T09:30:10Z,82.7,40.79545454545455
New Wave 80s 90s Music Hits: Best Post Punk & Alternative Rock Songs,"['Electronic', 'Pop', 'Punk', 'Regional', 'Rock']","['art rock', 'celtic rock', 'cold wave', 'darkwave', 'eurodance', 'europop', 'folk punk', 'glam rock', 'gothic rock', 'hi-nrg', 'italo disco', 'madchester', 'new wave', 'post-punk', 'power pop', 'ska', 'synthpop']",50,2025-12-03T09:19:33Z,30.7,51.96153846153846
70s Disco Hits: Best 70's Disco Music ,"['Electronic', 'R&B & Soul', 'Rock']","['art rock', 'classic soul', 'disco', 'funk', 'hi-nrg', 'motown', 'philly soul', 'post-disco', 'quiet storm', 'soft rock', 'soul']",52,2025-12-03T09:17:35Z,46.9,48.34615384615385
Música para Bailar en Fiestas,"['Classical', 'Electronic', 'Folk', 'Regional']","['bachata', 'bolero', 'catholic music', 'cha cha cha', 'cuarteto', 'cumbia', 'electrocumbia', 'latin', 'latin dance', 'latin folklore', 'latin jazz', 'latin pop', 'mambo', 'mariachi', 'merengue', 'orchestral', 'ranchera', 'rumba congolaise', 'salsa', 'son cubano', 'tejano', 'timba', 'tropical music']",53,2025-12-03T09:17:22Z,43.1,52.05357142857143
